Image,RBC_GT_Count,RBC_GT_Positions,RBC_Raw_Count,RBC_Raw_Count_Acc,RBC_Raw_Spatial_Acc,RBC_Raw_Prec,RBC_Raw_Positions,RBC_Filt_Count,RBC_Filt_Count_Acc,RBC_Filt_Spatial_Acc,RBC_Filt_Prec,RBC_Filt_Positions,Plat_GT_Count,Plat_GT_Positions,Plat_Raw_Count,Plat_Raw_Count_Acc,Plat_Raw_Spatial_Acc,Plat_Raw_Prec,Plat_Raw_Positions,Plat_Filt_Count,Plat_Filt_Count_Acc,Plat_Filt_Spatial_Acc,Plat_Filt_Prec,Plat_Filt_Positions
BloodImage_00349.jpg,13,"[(48, 400, 176, 497), (188, 520, 293, 621), (1, 470, 88, 577), (179, 139, 275, 247), (348, 194, 462, 303), (362, 344, 454, 446), (270, 134, 366, 242), (363, 100, 479, 211), (116, 252, 190, 363), (1, 234, 115, 299), (80, 512, 170, 604), (350, 452, 448, 547), (241, 1, 346, 92)]",26,0.0,0.258,0.308,"[(1, 99, 68, 195), (1, 314, 69, 404), (1, 478, 82, 564), (9, 587, 101, 639), (4, 1, 78, 69), (53, 229, 199, 356), (53, 406, 156, 487), (75, 523, 124, 594), (96, 525, 200, 613), (109, 339, 154, 379), (118, 1, 232, 29), (178, 544, 261, 618), (184, 151, 268, 233), (220, 531, 288, 607), (253, 20, 343, 105), (253, 363, 266, 382), (279, 108, 479, 234), (311, 605, 399, 639), (325, 4, 440, 94), (348, 212, 453, 294), (306, 299, 377, 397), (359, 427, 479, 543), (363, 366, 470, 442), (383, 349, 453, 403), (418, 522, 479, 580), (430, 15, 450, 52)]",20,0.462,0.32,0.4,"[(1, 99, 68, 195), (1, 314, 69, 404), (1, 478, 82, 564), (9, 587, 101, 639), (4, 1, 78, 69), (53, 406, 156, 487), (75, 523, 124, 594), (96, 525, 200, 613), (118, 1, 232, 29), (178, 544, 261, 618), (184, 151, 268, 233), (220, 531, 288, 607), (253, 20, 343, 105), (311, 605, 399, 639), (325, 4, 440, 94), (348, 212, 453, 294), (359, 427, 479, 543), (363, 366, 470, 442), (383, 349, 453, 403), (418, 522, 479, 580)]",0,[],15,0.0,0.0,0.0,"[(147, 200, 160, 209), (195, 336, 202, 346), (196, 277, 224, 328), (224, 241, 230, 246), (224, 280, 229, 285), (237, 215, 291, 255), (241, 357, 246, 362), (272, 251, 277, 256), (273, 337, 280, 342), (298, 243, 346, 279), (302, 323, 309, 330), (319, 282, 331, 304), (352, 296, 367, 311), (353, 275, 363, 288), (405, 376, 412, 385)]",12,0.0,0.0,0.0,"[(147, 200, 160, 209), (195, 336, 202, 346), (224, 241, 230, 246), (224, 280, 229, 285), (241, 357, 246, 362), (272, 251, 277, 256), (273, 337, 280, 342), (302, 323, 309, 330), (319, 282, 331, 304), (352, 296, 367, 311), (353, 275, 363, 288), (405, 376, 412, 385)]"
BloodImage_00350.jpg,0,[],31,0.0,0.0,0.0,"[(1, 17, 97, 164), (1, 225, 27, 304), (1, 555, 44, 639), (19, 579, 74, 639), (1, 324, 88, 420), (65, 586, 164, 639), (104, 13, 231, 130), (104, 268, 188, 338), (66, 123, 151, 215), (159, 624, 184, 639), (169, 116, 281, 196), (173, 174, 239, 216), (123, 371, 223, 461), (183, 283, 307, 375), (203, 67, 331, 155), (214, 1, 296, 16), (248, 217, 304, 255), (256, 319, 380, 398), (287, 101, 377, 225), (310, 1, 396, 91), (325, 125, 363, 180), (345, 402, 479, 489), (353, 329, 396, 363), (366, 480, 429, 562), (384, 1, 462, 81), (368, 198, 413, 225), (418, 507, 479, 606), (440, 205, 467, 226), (441, 1, 479, 111), (458, 357, 472, 374), (470, 119, 479, 143)]",20,0.0,0.0,0.0,"[(1, 555, 44, 639), (19, 579, 74, 639), (1, 324, 88, 420), (65, 586, 164, 639), (104, 13, 231, 130), (104, 268, 188, 338), (66, 123, 151, 215), (169, 116, 281, 196), (173, 174, 239, 216), (123, 371, 223, 461), (183, 283, 307, 375), (203, 67, 331, 155), (256, 319, 380, 398), (287, 101, 377, 225), (310, 1, 396, 91), (345, 402, 479, 489), (366, 480, 429, 562), (384, 1, 462, 81), (418, 507, 479, 606), (441, 1, 479, 111)]",0,[],8,0.0,0.0,0.0,"[(336, 211, 352, 218), (389, 288, 416, 318), (414, 246, 420, 251), (421, 325, 427, 332), (439, 315, 447, 327), (465, 298, 471, 305), (465, 318, 472, 325), (469, 227, 480, 236)]",8,0.0,0.0,0.0,"[(336, 211, 352, 218), (389, 288, 416, 318), (414, 246, 420, 251), (421, 325, 427, 332), (439, 315, 447, 327), (465, 298, 471, 305), (465, 318, 472, 325), (469, 227, 480, 236)]"
BloodImage_00351.jpg,14,"[(108, 115, 221, 229), (25, 47, 137, 147), (72, 226, 173, 295), (177, 204, 287, 316), (282, 192, 381, 290), (247, 300, 352, 411), (353, 504, 470, 633), (230, 23, 334, 124), (292, 43, 417, 166), (139, 314, 240, 420), (45, 455, 130, 588), (1, 309, 86, 423), (1, 223, 81, 317), (360, 371, 480, 489)]",27,0.071,0.367,0.407,"[(1, 1, 111, 142), (1, 226, 71, 311), (1, 469, 82, 584), (1, 603, 25, 639), (5, 320, 87, 427), (57, 469, 120, 570), (60, 606, 142, 639), (77, 1, 149, 28), (90, 228, 171, 293), (66, 353, 129, 438), (92, 82, 129, 131), (124, 122, 212, 218), (152, 321, 232, 407), (180, 250, 193, 277), (204, 625, 241, 639), (181, 1, 247, 25), (242, 28, 345, 125), (294, 203, 374, 286), (261, 307, 344, 399), (309, 114, 386, 150), (358, 518, 462, 622), (368, 382, 473, 499), (336, 1, 469, 118), (432, 157, 479, 236), (434, 272, 479, 366), (444, 1, 479, 72), (430, 102, 479, 134)]",18,0.714,0.524,0.611,"[(1, 1, 111, 142), (1, 226, 71, 311), (1, 469, 82, 584), (5, 320, 87, 427), (57, 469, 120, 570), (60, 606, 142, 639), (90, 228, 171, 293), (66, 353, 129, 438), (124, 122, 212, 218), (152, 321, 232, 407), (242, 28, 345, 125), (294, 203, 374, 286), (261, 307, 344, 399), (358, 518, 462, 622), (368, 382, 473, 499), (336, 1, 469, 118), (432, 157, 479, 236), (434, 272, 479, 366)]",0,[],6,0.0,0.0,0.0,"[(137, 427, 308, 558), (201, 450, 212, 459), (274, 433, 287, 440), (290, 496, 301, 504), (336, 161, 347, 172), (405, 211, 427, 231)]",5,0.0,0.0,0.0,"[(201, 450, 212, 459), (274, 433, 287, 440), (290, 496, 301, 504), (336, 161, 347, 172), (405, 211, 427, 231)]"
BloodImage_00352.jpg,12,"[(20, 316, 111, 432), (93, 34, 194, 156), (203, 40, 296, 147), (186, 108, 313, 224), (202, 234, 336, 287), (269, 242, 375, 342), (349, 45, 457, 150), (122, 313, 214, 462), (136, 508, 257, 613), (405, 193, 480, 320), (318, 147, 432, 233), (13, 119, 118, 235)]",29,0.0,0.242,0.276,"[(1, 1, 78, 52), (1, 94, 105, 192), (1, 399, 50, 492), (1, 567, 104, 639), (30, 325, 109, 420), (41, 153, 108, 221), (104, 47, 188, 143), (127, 576, 215, 639), (133, 490, 247, 589), (126, 336, 205, 451), (194, 102, 258, 214), (206, 37, 293, 146), (223, 238, 288, 284), (246, 132, 305, 217), (212, 370, 308, 429), (274, 238, 367, 334), (261, 1, 344, 38), (245, 572, 338, 639), (314, 434, 348, 504), (328, 157, 386, 223), (339, 352, 393, 377), (343, 564, 434, 639), (357, 54, 453, 151), (358, 522, 374, 546), (360, 185, 420, 234), (370, 1, 473, 47), (409, 204, 479, 302), (396, 374, 479, 489), (468, 144, 479, 169)]",23,0.083,0.296,0.348,"[(1, 1, 78, 52), (1, 94, 105, 192), (1, 399, 50, 492), (1, 567, 104, 639), (30, 325, 109, 420), (41, 153, 108, 221), (104, 47, 188, 143), (127, 576, 215, 639), (133, 490, 247, 589), (126, 336, 205, 451), (194, 102, 258, 214), (206, 37, 293, 146), (223, 238, 288, 284), (246, 132, 305, 217), (212, 370, 308, 429), (274, 238, 367, 334), (261, 1, 344, 38), (328, 157, 386, 223), (343, 564, 434, 639), (357, 54, 453, 151), (370, 1, 473, 47), (409, 204, 479, 302), (396, 374, 479, 489)]",0,[],0,1.0,0.0,0.0,[],0,1.0,0.0,0.0,[]
BloodImage_00353.jpg,13,"[(332, 52, 452, 161), (315, 176, 416, 319), (48, 34, 156, 152), (42, 320, 150, 438), (83, 204, 203, 323), (196, 536, 295, 635), (174, 83, 278, 186), (144, 121, 229, 205), (211, 189, 301, 303), (14, 147, 106, 236), (73, 501, 170, 615), (141, 1, 259, 80), (176, 485, 240, 546)]",31,0.0,0.257,0.29,"[(1, 1, 79, 55), (1, 151, 101, 244), (1, 378, 32, 468), (1, 555, 54, 639), (1, 481, 78, 567), (52, 39, 144, 153), (53, 332, 141, 431), (67, 459, 215, 569), (72, 1, 113, 24), (81, 194, 294, 323), (153, 1, 250, 69), (161, 179, 203, 198), (106, 586, 203, 639), (180, 96, 271, 203), (199, 545, 280, 639), (239, 543, 288, 597), (222, 412, 309, 500), (262, 1, 340, 63), (278, 341, 334, 430), (293, 605, 370, 639), (304, 482, 330, 506), (316, 187, 413, 319), (259, 273, 363, 323), (338, 67, 441, 159), (371, 401, 459, 532), (397, 364, 417, 399), (405, 1, 479, 40), (427, 416, 479, 511), (433, 524, 479, 639), (426, 209, 479, 295), (460, 365, 479, 417)]",22,0.308,0.296,0.364,"[(1, 1, 79, 55), (1, 151, 101, 244), (1, 378, 32, 468), (1, 555, 54, 639), (1, 481, 78, 567), (52, 39, 144, 153), (53, 332, 141, 431), (67, 459, 215, 569), (153, 1, 250, 69), (180, 96, 271, 203), (199, 545, 280, 639), (222, 412, 309, 500), (262, 1, 340, 63), (278, 341, 334, 430), (293, 605, 370, 639), (316, 187, 413, 319), (338, 67, 441, 159), (371, 401, 459, 532), (405, 1, 479, 40), (427, 416, 479, 511), (433, 524, 479, 639), (426, 209, 479, 295)]",0,[],6,0.0,0.0,0.0,"[(244, 353, 268, 401), (248, 330, 253, 335), (272, 360, 277, 365), (295, 440, 311, 456), (319, 466, 325, 471), (359, 417, 372, 430)]",5,0.0,0.0,0.0,"[(248, 330, 253, 335), (272, 360, 277, 365), (295, 440, 311, 456), (319, 466, 325, 471), (359, 417, 372, 430)]"
BloodImage_00354.jpg,15,"[(40, 369, 152, 470), (156, 473, 268, 574), (278, 446, 386, 569), (364, 534, 462, 640), (371, 405, 480, 511), (97, 559, 204, 640), (1, 469, 89, 562), (343, 277, 453, 352), (352, 209, 443, 329), (345, 96, 455, 201), (143, 374, 225, 465), (27, 183, 120, 283), (201, 41, 294, 141), (10, 106, 119, 203), (94, 26, 209, 139)]",27,0.2,0.355,0.407,"[(1, 1, 74, 93), (1, 474, 83, 552), (1, 571, 47, 639), (1, 188, 110, 285), (49, 374, 134, 473), (23, 93, 152, 205), (107, 568, 191, 639), (70, 1, 201, 101), (118, 108, 158, 170), (143, 199, 159, 224), (156, 372, 271, 458), (170, 479, 250, 542), (190, 1, 224, 52), (197, 500, 264, 568), (210, 38, 287, 130), (172, 277, 229, 325), (296, 458, 380, 560), (307, 71, 403, 204), (257, 1, 360, 49), (338, 216, 447, 346), (370, 545, 459, 636), (379, 418, 475, 496), (398, 108, 447, 195), (441, 1, 479, 54), (443, 75, 479, 134), (455, 265, 479, 367), (460, 529, 479, 581)]",21,0.6,0.44,0.524,"[(1, 1, 74, 93), (1, 474, 83, 552), (1, 571, 47, 639), (1, 188, 110, 285), (49, 374, 134, 473), (23, 93, 152, 205), (107, 568, 191, 639), (70, 1, 201, 101), (118, 108, 158, 170), (156, 372, 271, 458), (170, 479, 250, 542), (197, 500, 264, 568), (210, 38, 287, 130), (296, 458, 380, 560), (307, 71, 403, 204), (257, 1, 360, 49), (338, 216, 447, 346), (370, 545, 459, 636), (379, 418, 475, 496), (398, 108, 447, 195), (441, 1, 479, 54)]",0,[],14,0.0,0.0,0.0,"[(101, 520, 108, 528), (157, 218, 164, 224), (164, 248, 176, 260), (174, 212, 226, 274), (184, 175, 193, 182), (198, 206, 225, 224), (234, 183, 252, 192), (238, 210, 250, 222), (241, 250, 250, 256), (263, 266, 275, 281), (272, 185, 279, 197), (272, 212, 303, 232), (288, 266, 312, 280), (319, 266, 324, 272)]",13,0.0,0.0,0.0,"[(101, 520, 108, 528), (157, 218, 164, 224), (164, 248, 176, 260), (184, 175, 193, 182), (198, 206, 225, 224), (234, 183, 252, 192), (238, 210, 250, 222), (241, 250, 250, 256), (263, 266, 275, 281), (272, 185, 279, 197), (272, 212, 303, 232), (288, 266, 312, 280), (319, 266, 324, 272)]"
BloodImage_00355.jpg,14,"[(135, 27, 245, 146), (228, 192, 368, 307), (24, 67, 134, 186), (168, 282, 281, 381), (338, 271, 448, 372), (246, 67, 345, 178), (307, 63, 406, 174), (1, 336, 81, 445), (105, 493, 199, 591), (50, 433, 139, 507), (1, 476, 95, 555), (19, 555, 123, 640), (68, 280, 159, 383), (143, 370, 228, 490)]",33,0.0,0.382,0.394,"[(1, 201, 15, 242), (1, 343, 47, 412), (1, 350, 74, 439), (1, 478, 108, 536), (14, 501, 120, 553), (25, 555, 112, 639), (1, 559, 48, 633), (32, 103, 133, 182), (47, 74, 150, 111), (53, 263, 159, 381), (55, 436, 128, 502), (94, 1, 167, 53), (113, 497, 196, 587), (141, 40, 239, 137), (154, 376, 206, 460), (180, 406, 271, 481), (181, 289, 285, 377), (204, 588, 290, 639), (232, 202, 362, 297), (258, 1, 306, 12), (264, 487, 277, 501), (253, 76, 355, 171), (295, 348, 356, 378), (340, 276, 443, 383), (318, 386, 356, 471), (341, 66, 403, 168), (374, 597, 435, 639), (409, 497, 479, 593), (382, 463, 423, 513), (431, 57, 479, 147), (412, 352, 479, 441), (439, 1, 479, 17), (439, 177, 479, 276)]",23,0.357,0.542,0.565,"[(1, 343, 47, 412), (1, 350, 74, 439), (1, 478, 108, 536), (25, 555, 112, 639), (32, 103, 133, 182), (47, 74, 150, 111), (53, 263, 159, 381), (55, 436, 128, 502), (94, 1, 167, 53), (113, 497, 196, 587), (141, 40, 239, 137), (180, 406, 271, 481), (181, 289, 285, 377), (204, 588, 290, 639), (232, 202, 362, 297), (253, 76, 355, 171), (340, 276, 443, 383), (341, 66, 403, 168), (374, 597, 435, 639), (409, 497, 479, 593), (431, 57, 479, 147), (412, 352, 479, 441), (439, 177, 479, 276)]",0,[],13,0.0,0.0,0.0,"[(12, 272, 26, 290), (127, 429, 149, 454), (218, 148, 234, 163), (261, 408, 312, 440), (269, 464, 279, 478), (273, 448, 281, 454), (291, 454, 330, 489), (296, 499, 305, 511), (308, 402, 315, 408), (321, 496, 363, 529), (360, 411, 366, 417), (373, 496, 380, 502), (380, 442, 391, 453)]",10,0.0,0.0,0.0,"[(12, 272, 26, 290), (127, 429, 149, 454), (218, 148, 234, 163), (269, 464, 279, 478), (273, 448, 281, 454), (296, 499, 305, 511), (308, 402, 315, 408), (360, 411, 366, 417), (373, 496, 380, 502), (380, 442, 391, 453)]"
BloodImage_00356.jpg,16,"[(310, 279, 422, 396), (191, 373, 275, 491), (355, 447, 448, 554), (156, 504, 265, 609), (303, 499, 395, 600), (413, 419, 480, 512), (353, 59, 450, 142), (118, 203, 213, 302), (7, 487, 102, 586), (94, 361, 187, 479), (12, 29, 107, 128), (102, 96, 192, 200), (4, 228, 103, 331), (1, 325, 79, 433), (1, 126, 99, 221), (196, 1, 285, 106)]",30,0.125,0.314,0.367,"[(1, 1, 70, 36), (1, 331, 72, 444), (1, 445, 37, 507), (1, 136, 97, 213), (14, 472, 96, 586), (16, 38, 104, 125), (14, 241, 67, 272), (27, 208, 207, 341), (1, 586, 82, 639), (100, 412, 183, 509), (110, 90, 214, 189), (110, 368, 176, 428), (157, 502, 256, 592), (187, 556, 253, 603), (201, 432, 260, 484), (203, 585, 288, 639), (200, 4, 304, 131), (210, 378, 273, 454), (306, 511, 362, 587), (313, 292, 414, 394), (329, 603, 474, 639), (333, 542, 387, 590), (345, 1, 381, 43), (357, 461, 440, 549), (360, 63, 448, 143), (400, 1, 457, 41), (422, 432, 479, 510), (424, 343, 479, 415), (454, 113, 479, 184), (467, 234, 479, 286)]",22,0.625,0.407,0.5,"[(1, 1, 70, 36), (1, 331, 72, 444), (1, 136, 97, 213), (14, 472, 96, 586), (16, 38, 104, 125), (27, 208, 207, 341), (1, 586, 82, 639), (100, 412, 183, 509), (110, 90, 214, 189), (110, 368, 176, 428), (157, 502, 256, 592), (201, 432, 260, 484), (203, 585, 288, 639), (200, 4, 304, 131), (210, 378, 273, 454), (306, 511, 362, 587), (313, 292, 414, 394), (329, 603, 474, 639), (357, 461, 440, 549), (360, 63, 448, 143), (422, 432, 479, 510), (424, 343, 479, 415)]",0,[],6,0.0,0.0,0.0,"[(243, 138, 401, 277), (303, 207, 309, 215), (305, 181, 332, 198), (312, 233, 318, 239), (321, 160, 341, 174), (348, 199, 356, 208)]",5,0.0,0.0,0.0,"[(303, 207, 309, 215), (305, 181, 332, 198), (312, 233, 318, 239), (321, 160, 341, 174), (348, 199, 356, 208)]"
BloodImage_00357.jpg,13,"[(249, 5, 354, 90), (8, 210, 118, 323), (283, 158, 394, 256), (399, 83, 480, 166), (13, 534, 116, 635), (85, 409, 173, 499), (225, 247, 325, 360), (293, 268, 393, 381), (179, 84, 293, 192), (157, 155, 271, 263), (1, 150, 111, 256), (361, 333, 431, 433), (112, 1, 200, 90)]",29,0.0,0.273,0.31,"[(1, 399, 69, 504), (1, 537, 11, 573), (4, 1, 94, 65), (7, 200, 111, 315), (28, 541, 108, 631), (29, 155, 97, 206), (96, 419, 193, 517), (111, 6, 191, 126), (159, 178, 243, 250), (189, 95, 282, 189), (191, 599, 291, 639), (211, 1, 261, 18), (227, 180, 320, 242), (234, 256, 310, 323), (260, 276, 409, 383), (259, 1, 370, 86), (293, 523, 308, 541), (302, 170, 388, 251), (237, 450, 317, 493), (351, 1, 388, 20), (316, 623, 381, 639), (350, 366, 427, 476), (401, 489, 416, 517), (403, 556, 479, 639), (406, 239, 479, 337), (408, 561, 457, 607), (416, 90, 479, 159), (440, 392, 479, 503), (447, 212, 479, 228)]",20,0.462,0.375,0.45,"[(1, 399, 69, 504), (4, 1, 94, 65), (7, 200, 111, 315), (28, 541, 108, 631), (29, 155, 97, 206), (96, 419, 193, 517), (111, 6, 191, 126), (159, 178, 243, 250), (189, 95, 282, 189), (191, 599, 291, 639), (227, 180, 320, 242), (234, 256, 310, 323), (260, 276, 409, 383), (259, 1, 370, 86), (302, 170, 388, 251), (350, 366, 427, 476), (403, 556, 479, 639), (406, 239, 479, 337), (416, 90, 479, 159), (440, 392, 479, 503)]",0,[],10,0.0,0.0,0.0,"[(235, 480, 283, 559), (258, 476, 271, 481), (278, 524, 291, 538), (288, 479, 304, 491), (296, 505, 314, 517), (318, 451, 374, 510), (335, 513, 355, 523), (345, 530, 372, 558), (367, 496, 407, 560), (368, 461, 373, 466)]",6,0.0,0.0,0.0,"[(258, 476, 271, 481), (278, 524, 291, 538), (288, 479, 304, 491), (296, 505, 314, 517), (335, 513, 355, 523), (368, 461, 373, 466)]"
BloodImage_00359.jpg,14,"[(233, 225, 324, 324), (222, 483, 302, 562), (181, 358, 287, 467), (369, 335, 475, 444), (352, 221, 458, 330), (279, 378, 378, 488), (32, 423, 125, 511), (289, 515, 384, 629), (73, 22, 171, 129), (75, 125, 166, 224), (18, 224, 124, 327), (73, 326, 190, 427), (40, 554, 165, 640), (1, 143, 65, 242)]",26,0.143,0.481,0.5,"[(1, 300, 60, 386), (19, 227, 90, 291), (1, 147, 58, 234), (38, 270, 106, 315), (45, 430, 116, 507), (56, 561, 154, 639), (79, 237, 166, 297), (82, 41, 168, 116), (58, 1, 138, 59), (85, 135, 155, 214), (88, 342, 187, 413), (89, 337, 142, 383), (126, 236, 230, 332), (157, 1, 251, 70), (196, 370, 272, 459), (238, 487, 296, 552), (251, 234, 316, 315), (289, 388, 373, 484), (294, 523, 379, 614), (258, 25, 399, 124), (337, 1, 421, 41), (368, 230, 452, 326), (380, 346, 471, 426), (392, 54, 479, 158), (415, 144, 479, 214), (439, 562, 479, 625)]",22,0.429,0.565,0.591,"[(1, 300, 60, 386), (19, 227, 90, 291), (1, 147, 58, 234), (45, 430, 116, 507), (56, 561, 154, 639), (79, 237, 166, 297), (82, 41, 168, 116), (85, 135, 155, 214), (88, 342, 187, 413), (126, 236, 230, 332), (157, 1, 251, 70), (196, 370, 272, 459), (238, 487, 296, 552), (251, 234, 316, 315), (289, 388, 373, 484), (294, 523, 379, 614), (258, 25, 399, 124), (337, 1, 421, 41), (368, 230, 452, 326), (380, 346, 471, 426), (392, 54, 479, 158), (415, 144, 479, 214)]",0,[],23,0.0,0.0,0.0,"[(0, 311, 7, 320), (0, 330, 4, 336), (0, 544, 3, 550), (0, 546, 19, 574), (208, 57, 225, 77), (218, 75, 266, 93), (224, 14, 256, 60), (225, 118, 232, 128), (231, 106, 236, 111), (236, 149, 241, 157), (246, 112, 255, 120), (251, 160, 269, 170), (273, 58, 278, 63), (276, 138, 281, 144), (280, 160, 291, 172), (284, 49, 297, 60), (306, 135, 324, 154), (307, 168, 316, 182), (336, 152, 354, 160), (340, 136, 351, 144), (346, 117, 365, 128), (369, 128, 378, 136), (387, 143, 392, 148)]",21,0.0,0.0,0.0,"[(0, 311, 7, 320), (0, 330, 4, 336), (0, 546, 19, 574), (208, 57, 225, 77), (218, 75, 266, 93), (225, 118, 232, 128), (231, 106, 236, 111), (236, 149, 241, 157), (246, 112, 255, 120), (251, 160, 269, 170), (273, 58, 278, 63), (276, 138, 281, 144), (280, 160, 291, 172), (284, 49, 297, 60), (306, 135, 324, 154), (307, 168, 316, 182), (336, 152, 354, 160), (340, 136, 351, 144), (346, 117, 365, 128), (369, 128, 378, 136), (387, 143, 392, 148)]"
BloodImage_00360.jpg,11,"[(242, 42, 361, 140), (56, 54, 175, 152), (265, 146, 384, 244), (311, 449, 428, 560), (142, 200, 253, 304), (59, 205, 147, 313), (238, 529, 331, 628), (377, 220, 479, 334), (394, 133, 480, 232), (129, 329, 224, 456), (1, 291, 84, 400)]",24,0.0,0.296,0.333,"[(1, 1, 153, 53), (1, 251, 16, 279), (1, 270, 77, 387), (1, 415, 62, 539), (1, 601, 36, 639), (69, 222, 175, 306), (79, 65, 166, 146), (90, 422, 182, 527), (109, 319, 213, 387), (138, 396, 221, 447), (155, 223, 253, 307), (169, 206, 228, 243), (182, 545, 292, 639), (185, 456, 295, 543), (248, 367, 263, 391), (252, 1, 358, 29), (258, 51, 352, 136), (290, 152, 370, 236), (320, 466, 415, 554), (354, 1, 424, 27), (320, 365, 390, 470), (382, 142, 479, 331), (310, 270, 409, 367), (415, 534, 479, 629)]",16,0.545,0.35,0.438,"[(1, 1, 153, 53), (1, 270, 77, 387), (1, 415, 62, 539), (69, 222, 175, 306), (79, 65, 166, 146), (90, 422, 182, 527), (109, 319, 213, 387), (138, 396, 221, 447), (155, 223, 253, 307), (182, 545, 292, 639), (185, 456, 295, 543), (252, 1, 358, 29), (258, 51, 352, 136), (290, 152, 370, 236), (320, 466, 415, 554), (415, 534, 479, 629)]",0,[],12,0.0,0.0,0.0,"[(246, 307, 275, 346), (246, 393, 257, 407), (255, 352, 265, 361), (267, 379, 307, 427), (272, 439, 303, 457), (280, 306, 307, 332), (281, 292, 297, 302), (311, 400, 319, 409), (313, 321, 319, 326), (327, 369, 336, 378), (329, 346, 335, 351), (343, 569, 363, 586)]",9,0.0,0.0,0.0,"[(246, 393, 257, 407), (255, 352, 265, 361), (272, 439, 303, 457), (281, 292, 297, 302), (311, 400, 319, 409), (313, 321, 319, 326), (327, 369, 336, 378), (329, 346, 335, 351), (343, 569, 363, 586)]"
BloodImage_00361.jpg,14,"[(164, 457, 251, 553), (261, 501, 351, 586), (303, 570, 406, 640), (353, 472, 445, 579), (310, 44, 403, 136), (394, 25, 479, 138), (274, 121, 394, 244), (140, 162, 249, 259), (1, 19, 87, 98), (47, 153, 137, 254), (415, 232, 480, 318), (38, 95, 158, 192), (208, 574, 300, 640), (223, 225, 310, 321)]",22,0.429,0.333,0.409,"[(1, 157, 35, 235), (1, 470, 130, 596), (3, 1, 92, 99), (44, 101, 142, 168), (53, 123, 148, 199), (54, 573, 99, 625), (56, 203, 128, 243), (102, 1, 225, 70), (153, 166, 317, 320), (165, 464, 247, 540), (205, 392, 224, 413), (208, 591, 294, 639), (261, 1, 351, 34), (281, 131, 383, 245), (269, 510, 385, 639), (320, 58, 396, 148), (353, 482, 439, 574), (372, 605, 400, 639), (392, 35, 470, 125), (439, 535, 479, 620), (424, 236, 479, 315), (465, 476, 479, 518)]",16,0.857,0.364,0.5,"[(1, 157, 35, 235), (1, 470, 130, 596), (3, 1, 92, 99), (44, 101, 142, 168), (53, 123, 148, 199), (102, 1, 225, 70), (153, 166, 317, 320), (165, 464, 247, 540), (208, 591, 294, 639), (261, 1, 351, 34), (281, 131, 383, 245), (269, 510, 385, 639), (320, 58, 396, 148), (353, 482, 439, 574), (392, 35, 470, 125), (439, 535, 479, 620)]",0,[],7,0.0,0.0,0.0,"[(79, 339, 86, 351), (89, 267, 151, 364), (141, 344, 196, 397), (152, 263, 187, 295), (160, 250, 176, 257), (196, 335, 208, 348), (455, 36, 480, 54)]",5,0.0,0.0,0.0,"[(79, 339, 86, 351), (152, 263, 187, 295), (160, 250, 176, 257), (196, 335, 208, 348), (455, 36, 480, 54)]"
BloodImage_00362.jpg,11,"[(274, 212, 379, 320), (244, 120, 347, 216), (157, 242, 260, 338), (133, 85, 241, 196), (97, 509, 205, 620), (3, 139, 111, 250), (101, 392, 214, 520), (136, 319, 224, 480), (248, 360, 348, 502), (286, 460, 392, 573), (398, 482, 480, 583)]",27,0.0,0.267,0.296,"[(1, 307, 21, 375), (1, 513, 23, 605), (7, 1, 77, 63), (23, 73, 124, 211), (59, 570, 160, 639), (62, 1, 176, 99), (25, 195, 91, 232), (110, 404, 186, 509), (147, 561, 192, 613), (150, 332, 250, 475), (151, 1, 236, 65), (135, 98, 229, 197), (169, 254, 250, 333), (209, 589, 287, 639), (268, 133, 339, 214), (249, 392, 334, 463), (273, 421, 386, 576), (289, 222, 372, 304), (285, 1, 335, 40), (303, 552, 413, 639), (335, 1, 431, 50), (369, 98, 412, 119), (417, 491, 479, 570), (433, 225, 479, 291), (451, 312, 479, 385), (451, 410, 479, 483), (470, 592, 479, 628)]",18,0.364,0.381,0.444,"[(7, 1, 77, 63), (23, 73, 124, 211), (59, 570, 160, 639), (62, 1, 176, 99), (110, 404, 186, 509), (150, 332, 250, 475), (151, 1, 236, 65), (135, 98, 229, 197), (169, 254, 250, 333), (209, 589, 287, 639), (268, 133, 339, 214), (249, 392, 334, 463), (273, 421, 386, 576), (289, 222, 372, 304), (303, 552, 413, 639), (335, 1, 431, 50), (417, 491, 479, 570), (433, 225, 479, 291)]",0,[],5,0.0,0.0,0.0,"[(380, 127, 395, 157), (381, 35, 480, 155), (400, 135, 424, 160), (400, 166, 412, 176), (420, 160, 440, 173)]",4,0.0,0.0,0.0,"[(380, 127, 395, 157), (400, 135, 424, 160), (400, 166, 412, 176), (420, 160, 440, 173)]"
